Series Name,Series Code,Country Name,Country Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Korea, Rep.",KOR,50.1860008239746,49.2350006103516,49.4980010986328,49.7029991149902,50.023998260498,50.2949981689453,51.4360008239746,51.9140014648438,52.234001159668,52.2109985351563
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kuwait,KWT,47.7120018005371,47.8860015869141,48.2280006408691,48.7369995117188,49.0789985656738,49.1259994506836,49.0260009765625,48.8540000915527,47.9780006408691,47.4010009765625
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kyrgyz Republic,KGZ,53.1910018920898,52.5779991149902,52.1570014953613,52.6230010986328,51.5579986572266,49.1870002746582,50.3209991455078,49.8339996337891,48.3559989929199,48.1889991760254
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lao PDR,LAO,77.2080001831055,77.0090026855469,76.8369979858398,76.8150024414063,76.8150024414063,76.8050003051758,76.8119964599609,76.8000030517578,76.7689971923828,76.8789978027344
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Latvia,LVA,54.8300018310547,54.3650016784668,53.8499984741211,53.0169982910156,54.2220001220703,53.923999786377,53.4480018615723,54.2599983215332,55.2799987792969,55.2089996337891
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lebanon,LBN,21.632999420166,22.0139999389648,22.3050003051758,22.5109996795654,22.636999130249,22.6949996948242,22.7509994506836,22.8549995422363,23.0340003967285,23.1580009460449
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lesotho,LSO,61.9799995422363,61.318000793457,60.6590003967285,60.0200004577637,59.3880004882813,58.773998260498,58.9269981384277,59.0940017700195,59.2820014953613,59.2649993896484
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Liberia,LBR,53.3489990234375,53.4500007629395,53.5620002746582,53.6679992675781,53.7700004577637,53.8779983520508,53.9189987182617,53.9539985656738,53.9609985351563,53.9379997253418
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Libya,LBY,28.7910003662109,28.923999786377,29.3269996643066,26.2469997406006,28.2689990997314,26.9950008392334,25.8719997406006,25.7649993896484,25.8090000152588,25.8139991760254
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lithuania,LTU,50.5390014648438,52.0629997253418,52.5460014343262,53.1069984436035,53.6269989013672,53.2560005187988,54.0769996643066,54.5460014343262,55.859001159668,55.9059982299805
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Luxembourg,LUX,46.9539985656738,48.7669982910156,48.8279991149902,49.4080009460449,50.9700012207031,51.109001159668,51.992000579834,53.5589981079102,52.2400016784668,52.2690010070801
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Macao SAR, China",MAC,63.9199981689453,65.2440032958984,65.3059997558594,66.1829986572266,65.5100021362305,66.2099990844727,66.5899963378906,66.5970001220703,66.1220016479492,66.0820007324219
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Macedonia, FYR",MKD,42.5929985046387,42.4589996337891,42.7890014648438,43.4379997253418,43.0139999389648,44.3779983520508,43.9249992370605,43.5379981994629,42.3530006408691,42.4620018005371
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Madagascar,MDG,86.1900024414063,86.6989974975586,87.1179962158203,86.8610000610352,86.5530014038086,85.6760025024414,84.6719970703125,83.5169982910156,83.4100036621094,83.6060028076172
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malawi,MWI,73.5599975585938,73.3379974365234,73.1100006103516,72.9029998779297,72.6869964599609,72.4629974365234,72.4010009765625,72.3539962768555,72.302001953125,72.3300018310547
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malaysia,MYS,43.0480003356934,43.6199989318848,43.4550018310547,45.0330009460449,46.3479995727539,48.9970016479492,49.9459991455078,50.3190002441406,50.5960006713867,50.7939987182617
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Maldives,MDV,51.5970001220703,50.8650016784668,50.1220016479492,49.375,48.6150016784668,47.826000213623,46.9959983825684,44.4690017700195,42.3769989013672,42.8759994506836
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mali,MLI,45.1020011901855,47.4819984436035,49.8849983215332,52.6080017089844,55.2830009460449,57.8699989318848,60.3300018310547,60.3740005493164,60.4309997558594,60.757999420166
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malta,MLT,32.9199981689453,33.390998840332,34.0830001831055,35.4580001831055,37.4620018005371,39.2599983215332,40.6920013427734,41.6110000610352,42.3380012512207,42.3040008544922
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mauritania,MRT,30.2649993896484,30.3080005645752,30.363000869751,30.4330005645752,30.5130004882813,30.6529998779297,30.7830009460449,30.8889999389648,30.9589996337891,31.0060005187988
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mauritius,MUS,41.2410011291504,41.5110015869141,42.8380012512207,42.4589996337891,42.9459991455078,44.0279998779297,45.1110000610352,46.1619987487793,45.1920013427734,45.1310005187988
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mexico,MEX,42.7949981689453,43.3330001831055,43.173999786377,43.5009994506836,44.5660018920898,44.564998626709,43.560001373291,43.9029998779297,43.9690017700195,44.1230010986328
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Moldova,MDA,41.2949981689453,39.5670013427734,38.8950004577637,39.1710014343262,38.0180015563965,38.5029983520508,38.2589988708496,41.2569999694824,39.9749984741211,39.4459991455078
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mongolia,MNG,53.8209991455078,53.6629981994629,53.1339988708496,53.8880004882813,53.7840003967285,53.7089996337891,53.9539985656738,53.7350006103516,52.6619987487793,52.7309989929199
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Montenegro,MNE,42.8289985656738,42.6559982299805,42.6020011901855,42.5849990844727,42.7459983825684,42.6990013122559,42.5620002746582,42.4459991455078,42.3170013427734,42.148998260498
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Morocco,MAR,25.7180004119873,25.6529998779297,25.5970001220703,25.5400009155273,24.7959995269775,24.9909992218018,25.0219993591309,25.0209999084473,25.0270004272461,24.9640007019043
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Mozambique,MOZ,85.6279983520508,85.0479965209961,84.4140014648438,83.7249984741211,82.9769973754883,82.9380035400391,82.8870010375977,82.8209991455078,82.7570037841797,82.5339965820313
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Myanmar,MMR,54.4519996643066,53.9589996337891,53.5040016174316,53.2080001831055,52.859001159668,52.4809989929199,52.1139984130859,51.7630004882813,51.4539985656738,51.2690010070801
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Namibia,NAM,53.5190010070801,54.0289993286133,54.5660018920898,55.2360000610352,55.9410018920898,56.673999786377,57.4269981384277,57.7470016479492,58.015998840332,58.4990005493164
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Nepal,NPL,78.9629974365234,79.2819976806641,79.6269989013672,80.2330017089844,80.8499984741211,81.4280014038086,81.9089965820313,82.2839965820313,82.7679977416992,82.7259979248047
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Netherlands,NLD,59.2389984130859,59.7449989318848,58.2490005493164,58.0929985046387,58.625,58.5369987487793,57.8139991760254,58.2029991149902,58.0200004577637,57.9659996032715
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,New Caledonia,NCL,59.1160011291504,58.6279983520508,58.148998260498,57.9970016479492,57.9059982299805,57.851001739502,57.7939987182617,57.7140007019043,57.5909996032715,57.4480018615723
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,New Zealand,NZL,61.3619995117188,61.2449989318848,60.9659996032715,61.4420013427734,61.5730018615723,62.0099983215332,62.9000015258789,62.8400001525879,63.9210014343262,63.859001159668
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Nicaragua,NIC,46.1580009460449,46.6100006103516,47.0610008239746,47.523998260498,47.9879989624023,48.4490013122559,48.8959999084473,49.4869995117188,50.0499992370605,50.3199996948242
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Niger,NER,67.7630004882813,67.7050018310547,67.7070007324219,67.6490020751953,67.6549987792969,67.6149978637695,67.5899963378906,67.5449981689453,67.5149993896484,67.4850006103516
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Nigeria,NGA,48.5579986572266,48.8730010986328,49.201000213623,49.5390014648438,49.8880004882813,50.2379989624023,50.3079986572266,50.3559989929199,50.326000213623,50.431999206543
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Norway,NOR,63.2410011291504,62.6259994506836,61.7900009155273,61.6580009460449,61.5979995727539,61.568000793457,61.3489990234375,61.3310012817383,60.882999420166,60.8330001831055
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Oman,OMN,27.6630001068115,28.2749996185303,28.7450008392334,29.1429996490479,29.621000289917,29.9570007324219,30.19700050354,30.4230003356934,30.2639999389648,30.1720008850098
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Pakistan,PAK,21.5599994659424,22.8169994354248,21.7369995117188,22.0919990539551,22.3490009307861,22.6219997406006,22.9580001831055,23.9209995269775,24.7299995422363,24.9270000457764
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Panama,PAN,48.6310005187988,49.773998260498,49.1129989624023,46.6769981384277,48.423999786377,50.6580009460449,50.8569984436035,51.8170013427734,52.7779998779297,52.7999992370605
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Papua New Guinea,PNG,70.5830001831055,70.4469985961914,70.2399978637695,69.9029998779297,69.6549987792969,69.5029983520508,69.2389984130859,69.0530014038086,69.0329971313477,68.984001159668
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Paraguay,PRY,55.2000007629395,56.2700004577637,53.8650016784668,55.4249992370605,60.2919998168945,58.7350006103516,55.9770011901855,55.9290008544922,56.273998260498,56.5789985656738
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Peru,PER,70.1100006103516,70.5090026855469,72.0339965820313,71.3030014038086,71.1419982910156,70.6340026855469,69.6429977416992,68.0670013427734,68.5130004882813,68.9889984130859
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Philippines,PHL,47.6469993591309,48.4039993286133,48.5950012207031,49.3470001220703,48.9490013122559,48.8730010986328,49.6389999389648,49.4049987792969,49.3950004577637,49.5769996643066
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Poland,POL,46.8009986877441,47.423999786377,48.2719993591309,48.3720016479492,48.7639999389648,48.7779998779297,49.1640014648438,48.9959983825684,49.0200004577637,48.7840003967285
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Portugal,PRT,55.8680000305176,55.632999420166,55.8139991760254,54.6129989624023,54.6520004272461,54.1279983520508,53.7980003356934,53.7770004272461,53.5750007629395,53.3120002746582
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Puerto Rico,PRI,36.5550003051758,36.0550003051758,35.5620002746582,35.0839996337891,34.6189994812012,34.1590003967285,33.701000213623,33.2449989318848,33.2470016479492,33.1959991455078
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Qatar,QAT,48.6450004577637,48.8359985351563,51.132999420166,52.6160011291504,54.0709991455078,55.6759986877441,57.3419990539551,58.9339981079102,58.3730010986328,58.0870018005371
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Romania,ROU,46.148998260498,45.8720016479492,46.3310012817383,46.1500015258789,46.2799987792969,46.0029983520508,46.1459999084473,45.1940002441406,44.476001739502,44.1040000915527
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Russian Federation,RUS,56.681999206543,56.8600006103516,56.5149993896484,56.931999206543,56.9210014343262,56.7490005493164,56.7700004577637,56.7529983520508,56.9090003967285,56.6399993896484
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Rwanda,RWA,85.7839965820313,85.9789962768555,86.1080017089844,86.2040023803711,86.2429962158203,86.2239990234375,86.1859970092773,86.1330032348633,86.0530014038086,86.0350036621094
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Samoa,WSM,24.3150005340576,24.3419990539551,24.3050003051758,24.1709995269775,24.1159992218018,24.0900001525879,24.0100002288818,23.9139995574951,23.7999992370605,23.7439994812012
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sao Tome and Principe,STP,39.601001739502,39.8190002441406,40.0509986877441,40.3289985656738,40.5719985961914,40.8019981384277,41.0149993896484,41.1809997558594,41.3289985656738,41.3059997558594
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Saudi Arabia,SAU,17.4869995117188,17.1200008392334,18.2220001220703,19.5610008239746,20.3279991149902,20.2970008850098,20.7180004119873,22.0790004730225,22.2000007629395,22.2520008087158
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Senegal,SEN,38.2840003967285,40.3489990234375,42.4370002746582,44.5369987487793,44.6520004272461,44.7589988708496,44.8769989013672,45.0229988098145,45.1669998168945,45.5250015258789
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Serbia,SRB,45.2299995422363,44.193000793457,42.8790016174316,42.6360015869141,43.0139999389648,43.951000213623,44.4280014038086,44.0719985961914,46.1380004882813,45.8499984741211
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sierra Leone,SLE,62.0730018615723,61.2869987487793,60.5,59.6969985961914,58.8969993591309,58.1020011901855,57.3160018920898,57.2159996032715,57.2980003356934,57.1440010070801
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Singapore,SGP,56.2179985046387,55.9129981994629,57.0589981079102,57.6080017089844,58.4169998168945,58.6030006408691,59.7070007324219,60.7980003356934,60.6290016174316,60.4729995727539
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Slovak Republic,SVK,50.890998840332,50.1839981079102,50.6370010375977,50.2099990844727,50.7270011901855,51.0709991455078,51.1189994812012,51.9980010986328,52.6529998779297,52.4529991149902
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Slovenia,SVN,53.6279983520508,53.5260009765625,53.1829986572266,52.3540000915527,52.318000793457,51.7929992675781,52.3460006713867,52.0340003967285,52.0730018615723,51.734001159668
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Solomon Islands,SLB,63.2439994812012,63.6049995422363,63.4020004272461,62.8950004577637,62.7509994506836,62.6800003051758,62.6759986877441,62.5740013122559,62.5139999389648,62.4650001525879
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Somalia,SOM,17.3729991912842,17.3990001678467,17.5470008850098,17.6100006103516,17.7779998779297,18.0100002288818,18.2509994506836,18.4720001220703,18.6019992828369,18.6270008087158
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,South Africa,ZAF,47.9249992370605,46.2929992675781,44.7290000915527,45.1980018615723,45.4189987182617,46.3860015869141,46.6129989624023,47.8009986877441,47.7869987487793,47.8479995727539
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,South Sudan,SSD,70.6110000610352,70.6129989624023,70.6149978637695,70.6149978637695,70.6169967651367,70.6230010986328,70.640998840332,70.6729965209961,70.7170028686523,70.7969970703125
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Spain,ESP,49.6689987182617,50.7770004272461,51.5439987182617,52.1259994506836,52.6440010070801,52.6189994812012,52.3759994506836,52.3160018920898,52.3019981384277,52.1520004272461
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sri Lanka,LKA,36.6609992980957,36.5349998474121,34.7589988708496,34.5670013427734,32.8889999389648,35.6910018920898,34.7630004882813,34.9179992675781,35.1949996948242,35.0540008544922
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,St. Lucia,LCA,59.0660018920898,59.068000793457,58.8979988098145,59.2560005187988,59.5169982910156,59.8619995117188,60.2029991149902,60.6209983825684,60.9010009765625,61.1609992980957
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,St. Vincent and the Grenadines,VCT,56.8310012817383,57.101001739502,57.2649993896484,57.4560012817383,57.7459983825684,58.0320014953613,58.1990013122559,58.2960014343262,58.492000579834,58.6360015869141
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sudan,SDN,23.2880001068115,22.9080009460449,22.9570007324219,23.0799999237061,23.2509994506836,23.3640003204346,23.4790000915527,23.6229991912842,23.7530002593994,23.6280002593994
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Suriname,SUR,40.2200012207031,40.5849990844727,41.0499992370605,41.476001739502,41.7589988708496,42.0099983215332,42.1910018920898,42.2369995117188,41.5849990844727,41.7519989013672
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sweden,SWE,59.7869987487793,59.3390007019043,58.8979988098145,59.423999786377,59.6790008544922,60.1520004272461,60.3409996032715,60.6220016479492,60.6660003662109,60.7569999694824
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Switzerland,CHE,61.4389991760254,61.6399993896484,59.9199981689453,60.5870018005371,60.931999206543,61.2610015869141,62.0209999084473,62.3950004577637,62.8860015869141,62.8680000305176
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Syrian Arab Republic,SYR,14.7770004272461,13.0430002212524,13.2370004653931,13.0600004196167,12.8610000610352,12.6260004043579,12.3610000610352,12.0729999542236,12.1389999389648,11.8690004348755
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tajikistan,TJK,46.9469985961914,46.9809989929199,46.8549995422363,46.6510009765625,46.4010009765625,46.1300010681152,45.8959999084473,45.7159996032715,45.5219993591309,45.4640007019043
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tanzania,TZA,81.8600006103516,81.8730010986328,81.9059982299805,81.9800033569336,81.359001159668,80.552001953125,79.5319976806641,79.5350036621094,79.5289993286133,79.4599990844727
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Thailand,THA,65.2900009155273,64.7959976196289,64.4550018310547,65.963996887207,65.1719970703125,63.0130004882813,62.4589996337891,60.9589996337891,60.6580009460449,60.4690017700195
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Timor-Leste,TLS,28.0629997253418,27.2080001831055,26.4689998626709,26.173999786377,25.8929996490479,25.6580009460449,25.3999996185303,25.2169990539551,25.1180000305176,24.8929996490479
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Togo,TGO,78.9369964599609,78.0169982910156,77.0230026245117,75.9349975585938,75.9980010986328,76.0439987182617,76.0780029296875,76.0859985351563,76.0699996948242,75.8190002441406
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tonga,TON,45.5820007324219,45.4850006103516,45.4000015258789,45.359001159668,45.3450012207031,45.3790016174316,45.3040008544922,45.1720008850098,45.1459999084473,45.148998260498
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Trinidad and Tobago,TTO,53.0709991455078,51.6609992980957,52.5219993591309,52.734001159668,52.8930015563965,52.9910011291504,53.0279998779297,51.6599998474121,51.0229988098145,51.0120010375977
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tunisia,TUN,25.1490001678467,24.3920001983643,24.4640007019043,24.4570007324219,25.2479991912842,25.0750007629395,24.8729991912842,24.6499996185303,24.386999130249,24.261999130249
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Turkey,TUR,23.9899997711182,25.4790000915527,27.0330009460449,28.32200050354,28.8799991607666,30.1030006408691,30.242000579834,31.4740009307861,32.5050010681152,32.3689994812012
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Turkmenistan,TKM,52.6590003967285,52.75,52.867000579834,52.9930000305176,53.1510009765625,53.3059997558594,53.4140014648438,53.4659996032715,53.4519996643066,53.3740005493164
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uganda,UGA,65.5059967041016,65.6869964599609,65.8759994506836,66.0800018310547,66.2900009155273,66.3300018310547,66.3779983520508,66.4199981689453,66.4540023803711,66.5790023803711
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ukraine,UKR,48.3419990539551,48.4249992370605,48.3889999389648,48.2280006408691,47.4620018005371,48.3549995422363,47.0169982910156,47.3409996032715,47.2070007324219,46.9370002746582
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Arab Emirates,ARE,41.7760009765625,42.5579986572266,42.9160003662109,42.6679992675781,42.5309982299805,42.3450012207031,42.0769996643066,41.7929992675781,41.2509994506836,40.9070014953613
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Kingdom,GBR,55.2690010070801,55.4879989624023,55.4550018310547,55.5190010070801,55.7799987792969,56.1440010070801,56.4249992370605,56.5530014038086,56.773998260498,56.8160018920898
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United States,USA,58.4580001831055,58.1450004577637,57.5,56.9290008544922,56.7000007629395,56.2919998168945,56.1100006103516,55.8320007324219,55.9900016784668,55.7350006103516
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uruguay,URY,54.2919998168945,54.9010009765625,55.3349990844727,55.9770011901855,55.7890014648438,54.9739990234375,55.9630012512207,55.7249984741211,55.9280014038086,56.1199989318848
